Year,region,state,group,method,deaths,group_percent
2009,Northeast,Massachusetts,General Adult Population Method,Other suicide,61,11.7
2009,Northeast,New Hampshire,General Adult Population Method,Suffocation,43,26.5
2009,Northeast,New Hampshire,General Adult Population Method,Firearms,80,49.4
2009,Northeast,New Hampshire,General Adult Population Method,Other and low-count methods,39,24.1
2009,Northeast,New Jersey,General Adult Population Method,Suffocation,237,43.7
2009,Northeast,New Jersey,General Adult Population Method,Poisoning,55,10.1
2009,Northeast,New Jersey,General Adult Population Method,Firearms,169,31.2
2009,Northeast,New Jersey,General Adult Population Method,Other suicide,81,14.9
2009,Northeast,New York,General Adult Population Method,Suffocation,433,31.7
2009,Northeast,New York,General Adult Population Method,Poisoning,292,21.4
2009,Northeast,New York,General Adult Population Method,Firearms,407,29.8
2009,Northeast,New York,General Adult Population Method,Other suicide,233,17.1
2009,Northeast,Pennsylvania,General Adult Population Method,Suffocation,355,22.4
2009,Northeast,Pennsylvania,General Adult Population Method,Poisoning,290,18.3
2009,Northeast,Pennsylvania,General Adult Population Method,Firearms,812,51.3
2009,Northeast,Pennsylvania,General Adult Population Method,Other suicide,126,8
2009,Northeast,Rhode Island,General Adult Population Method,Suffocation,30,26.5
2009,Northeast,Rhode Island,General Adult Population Method,Poisoning,27,23.9
2009,Northeast,Rhode Island,General Adult Population Method,Firearms,39,34.5
2009,Northeast,Rhode Island,General Adult Population Method,Other suicide,17,15
2009,Northeast,Vermont,General Adult Population Method,Suffocation,14,16.5
2009,Northeast,Vermont,General Adult Population Method,Firearms,57,67.1
2009,Northeast,Vermont,General Adult Population Method,Other and low-count methods,14,16.5
2009,Midwest,All,General Adult Population Method,Suffocation,"1,850",25.1
2009,Midwest,All,General Adult Population Method,Poisoning,"1,401",19
2009,Midwest,All,General Adult Population Method,Firearms,"3,594",48.7
2009,Midwest,All,General Adult Population Method,Other suicide,536,7.3
2009,Midwest,Illinois,General Adult Population Method,Suffocation,382,33.6
2009,Midwest,Illinois,General Adult Population Method,Poisoning,249,21.9
2009,Midwest,Illinois,General Adult Population Method,Firearms,390,34.3
2009,Midwest,Illinois,General Adult Population Method,Other suicide,117,10.3
2009,Midwest,Indiana,General Adult Population Method,Suffocation,175,21.7
2009,Midwest,Indiana,General Adult Population Method,Poisoning,133,16.5
2009,Midwest,Indiana,General Adult Population Method,Firearms,451,56
2009,Midwest,Indiana,General Adult Population Method,Other suicide,47,5.8
2009,Midwest,Iowa,General Adult Population Method,Suffocation,92,26.1
2009,Midwest,Iowa,General Adult Population Method,Poisoning,73,20.7
2009,Midwest,Iowa,General Adult Population Method,Firearms,159,45.2
2009,Midwest,Iowa,General Adult Population Method,Other suicide,28,8
2009,Midwest,Kansas,General Adult Population Method,Suffocation,79,21.1
2009,Midwest,Kansas,General Adult Population Method,Poisoning,74,19.8
2009,Midwest,Kansas,General Adult Population Method,Firearms,197,52.7
2009,Midwest,Kansas,General Adult Population Method,Other suicide,24,6.4
2009,Midwest,Michigan,General Adult Population Method,Suffocation,253,22.4
2009,Midwest,Michigan,General Adult Population Method,Poisoning,239,21.2
2009,Midwest,Michigan,General Adult Population Method,Firearms,559,49.5
2009,Midwest,Michigan,General Adult Population Method,Other suicide,79,7
2009,Midwest,Minnesota,General Adult Population Method,Suffocation,151,27
2009,Midwest,Minnesota,General Adult Population Method,Poisoning,94,16.8
2009,Midwest,Minnesota,General Adult Population Method,Firearms,270,48.3
2009,Midwest,Minnesota,General Adult Population Method,Other suicide,44,7.9
2009,Midwest,Missouri,General Adult Population Method,Suffocation,179,21.5
2009,Midwest,Missouri,General Adult Population Method,Poisoning,152,18.2
2009,Midwest,Missouri,General Adult Population Method,Firearms,460,55.2
2009,Midwest,Missouri,General Adult Population Method,Other suicide,43,5.2
2009,Midwest,Nebraska,General Adult Population Method,Suffocation,46,27.7
2009,Midwest,Nebraska,General Adult Population Method,Firearms,91,54.8
2009,Midwest,Nebraska,General Adult Population Method,Other and low-count methods,29,17.5
2009,Midwest,North Dakota,General Adult Population Method,Suffocation,25,29.1
2009,Midwest,North Dakota,General Adult Population Method,Firearms,49,57
2009,Midwest,North Dakota,General Adult Population Method,Other and low-count methods,12,14
2009,Midwest,Ohio,General Adult Population Method,Suffocation,265,23.6
2009,Midwest,Ohio,General Adult Population Method,Poisoning,194,17.2
2009,Midwest,Ohio,General Adult Population Method,Firearms,577,51.3
2009,Midwest,Ohio,General Adult Population Method,Other suicide,89,7.9
2009,Midwest,South Dakota,General Adult Population Method,Suffocation,42,36.5
2009,Midwest,South Dakota,General Adult Population Method,Firearms,56,48.7
2009,Midwest,South Dakota,General Adult Population Method,Other and low-count methods,17,14.8
2009,Midwest,Wisconsin,General Adult Population Method,Suffocation,161,23.1
2009,Midwest,Wisconsin,General Adult Population Method,Poisoning,152,21.8
2009,Midwest,Wisconsin,General Adult Population Method,Firearms,335,48.1
2009,Midwest,Wisconsin,General Adult Population Method,Other suicide,48,6.9
2009,South,All,General Adult Population Method,Suffocation,"2,813",19.8
2009,South,All,General Adult Population Method,Poisoning,"2,176",15.3
2009,South,All,General Adult Population Method,Firearms,"8,375",59.1
2009,South,All,General Adult Population Method,Other suicide,812,5.7
2009,South,Alabama,General Adult Population Method,Suffocation,96,14.7
2009,South,Alabama,General Adult Population Method,Poisoning,63,9.6
2009,South,Alabama,General Adult Population Method,Firearms,466,71.4
2009,South,Alabama,General Adult Population Method,Other suicide,28,4.3
2009,South,Arkansas,General Adult Population Method,Suffocation,60,14.6
2009,South,Arkansas,General Adult Population Method,Poisoning,54,13.2
2009,South,Arkansas,General Adult Population Method,Firearms,278,67.8
2009,South,Arkansas,General Adult Population Method,Other suicide,18,4.4
2009,South,Delaware,General Adult Population Method,Suffocation,29,27.6
2009,South,Delaware,General Adult Population Method,Poisoning,27,25.7
2009,South,Delaware,General Adult Population Method,Firearms,38,36.2
2009,South,Delaware,General Adult Population Method,Other suicide,11,10.5
2009,South,District of Columbia,General Adult Population Method,Suffocation,16,59.3
2009,South,District of Columbia,General Adult Population Method,Other and low-count methods,11,40.7
2009,South,Florida,General Adult Population Method,Suffocation,572,20.3
2009,South,Florida,General Adult Population Method,Poisoning,562,20
2009,South,Florida,General Adult Population Method,Firearms,"1,454",51.6
2009,South,Florida,General Adult Population Method,Other suicide,229,8.1
2009,South,Georgia,General Adult Population Method,Suffocation,210,19.1
2009,South,Georgia,General Adult Population Method,Poisoning,133,12.1
2009,South,Georgia,General Adult Population Method,Firearms,728,66.1
2009,South,Georgia,General Adult Population Method,Other suicide,30,2.7
2009,South,Kentucky,General Adult Population Method,Suffocation,84,14.6
2009,South,Kentucky,General Adult Population Method,Poisoning,82,14.2
2009,South,Kentucky,General Adult Population Method,Firearms,396,68.8
2009,South,Kentucky,General Adult Population Method,Other suicide,14,2.4
2009,South,Louisiana,General Adult Population Method,Suffocation,94,19.9
2009,South,Louisiana,General Adult Population Method,Poisoning,42,8.9
2009,South,Louisiana,General Adult Population Method,Firearms,318,67.4
2009,South,Louisiana,General Adult Population Method,Other suicide,18,3.8
2009,South,Maryland,General Adult Population Method,Suffocation,156,29.5
2009,South,Maryland,General Adult Population Method,Poisoning,70,13.2
2009,South,Maryland,General Adult Population Method,Firearms,244,46.1
2009,South,Maryland,General Adult Population Method,Other suicide,59,11.2
2009,South,Mississippi,General Adult Population Method,Suffocation,57,15.4
2009,South,Mississippi,General Adult Population Method,Poisoning,36,9.7
2009,South,Mississippi,General Adult Population Method,Firearms,264,71.2
2009,South,Mississippi,General Adult Population Method,Other suicide,14,3.8
2009,South,North Carolina,General Adult Population Method,Suffocation,226,19.8
2009,South,North Carolina,General Adult Population Method,Poisoning,207,18.2
2009,South,North Carolina,General Adult Population Method,Firearms,659,57.9
2009,South,North Carolina,General Adult Population Method,Other suicide,47,4.1
2009,South,Oklahoma,General Adult Population Method,Suffocation,97,17.7
2009,South,Oklahoma,General Adult Population Method,Poisoning,76,13.9
2009,South,Oklahoma,General Adult Population Method,Firearms,352,64.2
2009,South,Oklahoma,General Adult Population Method,Other suicide,23,4.2
2009,South,South Carolina,General Adult Population Method,Suffocation,109,18
2009,South,South Carolina,General Adult Population Method,Poisoning,91,15
2009,South,South Carolina,General Adult Population Method,Firearms,371,61.3
2009,South,South Carolina,General Adult Population Method,Other suicide,34,5.6
2009,South,Tennessee,General Adult Population Method,Suffocation,156,16.9
2009,South,Tennessee,General Adult Population Method,Poisoning,149,16.1
2009,South,Tennessee,General Adult Population Method,Firearms,567,61.3
2009,South,Tennessee,General Adult Population Method,Other suicide,53,5.7
2009,South,Texas,General Adult Population Method,Suffocation,609,22.5
2009,South,Texas,General Adult Population Method,Poisoning,387,14.3
2009,South,Texas,General Adult Population Method,Firearms,"1,547",57.1
2009,South,Texas,General Adult Population Method,Other suicide,167,6.2
2009,South,Virginia,General Adult Population Method,Suffocation,196,20.9
2009,South,Virginia,General Adult Population Method,Poisoning,171,18.2
2009,South,Virginia,General Adult Population Method,Firearms,514,54.7
2009,South,Virginia,General Adult Population Method,Other suicide,58,6.2
2009,South,West Virginia,General Adult Population Method,Suffocation,46,18.5
2009,South,West Virginia,General Adult Population Method,Firearms,174,69.9
2009,South,West Virginia,General Adult Population Method,Other and low-count methods,29,11.6
2009,West,All,General Adult Population Method,Suffocation,"2,258",24
2009,West,All,General Adult Population Method,Poisoning,"1,830",19.5
2009,West,All,General Adult Population Method,Firearms,"4,515",48
2009,West,All,General Adult Population Method,Other suicide,804,8.5
2009,West,Alaska,General Adult Population Method,Suffocation,24,17.5
2009,West,Alaska,General Adult Population Method,Poisoning,25,18.2
2009,West,Alaska,General Adult Population Method,Firearms,77,56.2
2009,West,Alaska,General Adult Population Method,Other suicide,11,8
2009,West,Arizona,General Adult Population Method,Suffocation,185,17.9
2009,West,Arizona,General Adult Population Method,Poisoning,201,19.5
2009,West,Arizona,General Adult Population Method,Firearms,596,57.7
2009,West,Arizona,General Adult Population Method,Other suicide,51,4.9
2009,West,California,General Adult Population Method,Suffocation,"1,065",28.6
2009,West,California,General Adult Population Method,Poisoning,750,20.1
2009,West,California,General Adult Population Method,Firearms,"1,486",39.9
2009,West,California,General Adult Population Method,Other suicide,423,11.4
2009,West,Colorado,General Adult Population Method,Suffocation,214,23.7
2009,West,Colorado,General Adult Population Method,Poisoning,198,21.9
2009,West,Colorado,General Adult Population Method,Firearms,442,48.9
2009,West,Colorado,General Adult Population Method,Other suicide,49,5.4
2009,West,Hawaii,General Adult Population Method,Suffocation,85,50
2009,West,Hawaii,General Adult Population Method,Poisoning,24,14.1
2009,West,Hawaii,General Adult Population Method,Firearms,36,21.2
2009,West,Hawaii,General Adult Population Method,Other suicide,25,14.7
2009,West,Idaho,General Adult Population Method,Suffocation,49,16.6
2009,West,Idaho,General Adult Population Method,Poisoning,60,20.3
2009,West,Idaho,General Adult Population Method,Firearms,171,58
2009,West,Idaho,General Adult Population Method,Other suicide,15,5.1
2009,West,Montana,General Adult Population Method,Suffocation,33,15.6
2009,West,Montana,General Adult Population Method,Poisoning,35,16.5
2009,West,Montana,General Adult Population Method,Firearms,134,63.2
2009,West,Montana,General Adult Population Method,Other suicide,10,4.7
2009,West,Nevada,General Adult Population Method,Suffocation,87,17.5
2009,West,Nevada,General Adult Population Method,Poisoning,92,18.5
2009,West,Nevada,General Adult Population Method,Firearms,291,58.4
2009,West,Nevada,General Adult Population Method,Other suicide,28,5.6
2009,West,New Mexico,General Adult Population Method,Suffocation,86,23.7
2009,West,New Mexico,General Adult Population Method,Poisoning,66,18.2
2009,West,New Mexico,General Adult Population Method,Firearms,189,52.1
2009,West,New Mexico,General Adult Population Method,Other suicide,22,6.1
2009,West,Oregon,General Adult Population Method,Suffocation,123,19.5
2009,West,Oregon,General Adult Population Method,Poisoning,116,18.4
2009,West,Oregon,General Adult Population Method,Firearms,341,54.1
2009,West,Oregon,General Adult Population Method,Other suicide,50,7.9
2009,West,Utah,General Adult Population Method,Suffocation,101,23.3
2009,West,Utah,General Adult Population Method,Poisoning,94,21.7
2009,West,Utah,General Adult Population Method,Firearms,211,48.7
2009,West,Utah,General Adult Population Method,Other suicide,27,6.2
2009,West,Washington,General Adult Population Method,Suffocation,190,21.1
2009,West,Washington,General Adult Population Method,Poisoning,163,18.1
2009,West,Washington,General Adult Population Method,Firearms,462,51.2
2009,West,Washington,General Adult Population Method,Other suicide,87,9.6
2009,West,Wyoming,General Adult Population Method,Suffocation,16,15
2009,West,Wyoming,General Adult Population Method,Firearms,79,73.8
2009,West,Wyoming,General Adult Population Method,Other and low-count methods,12,11.2
2010, ,Total U.S.,Veteran Method,Suffocation,944,14.6
2010, ,Total U.S.,Veteran Method,Poisoning,841,13
2010, ,Total U.S.,Veteran Method,Firearms,"4,368",67.5
2010, ,Total U.S.,Veteran Method,Other suicide,319,4.9
2010,Northeast,All,Veteran Method,Suffocation,198,24.9
2010,Northeast,All,Veteran Method,Poisoning,106,13.3
2010,Northeast,All,Veteran Method,Firearms,425,53.5
2010,Northeast,All,Veteran Method,Other suicide,66,8.3
