Year,region,state,age,vet_deaths,vet_rate,pop_deaths,pop_rate
2014,Midwest,Nebraska,18–34,10,66.7*,81,18.4
2014,Midwest,Nebraska,35–54,17,44.7*,82,17.7
2014,Midwest,Nebraska,55–74,15,25.9*,48,12.6
2014,Midwest,Nebraska,75,10,30.3*,26,20.7
2014,Midwest,North Dakota,Total,17,28.8*,131,23.1
2014,Midwest,North Dakota,18–34,<10,—,46,23.4
2014,Midwest,North Dakota,35–54,<10,—,45,26.1
2014,Midwest,North Dakota,55–74,<10,—,30–40,—
2014,Midwest,North Dakota,75,<10,—,<10,—
2014,Midwest,Ohio,Total,234,27.2,1432,16
2014,Midwest,Ohio,18–34,27,38,359,14
2014,Midwest,Ohio,35–54,72,31.6,555,18.4
2014,Midwest,Ohio,55–74,92,24.9,394,15.3
2014,Midwest,Ohio,75,43,22.6,124,15.6
2014,Midwest,South Dakota,Total,24,32.4,135,21.1
2014,Midwest,South Dakota,18–34,<10,—,50,25.5
2014,Midwest,South Dakota,35–54,15,68.2*,54,26.6
2014,Midwest,South Dakota,55–74,<10,—,20–30,—
2014,Midwest,South Dakota,75,<10,—,<10,—
2014,Midwest,Wisconsin,Total,124,29.8,736,16.5
2014,Midwest,Wisconsin,18–34,14,41.2*,208,16.1
2014,Midwest,Wisconsin,35–54,30,29.4,291,19.3
2014,Midwest,Wisconsin,55–74,54,29.8,191,15.1
2014,Midwest,Wisconsin,75,26,26.3,46,11.7
2014,South,Alabama,Total,116,28.6,700,18.8
2014,South,Alabama,18–34,20,50,176,16.1
2014,South,Alabama,35–54,35,29.9,280,22.3
2014,South,Alabama,55–74,42,24.3,192,18
2014,South,Alabama,75,19,25.3*,52,16.7
2014,South,All,Total,2634,29.4,16212,17.8
2014,South,All,18–34,327,35.4,4139,15
2014,South,All,35–54,734,28.3,6031,19.1
2014,South,All,55–74,1005,27.2,4639,18.7
2014,South,All,75,564,32.6,1403,19.4
2014,South,Arkansas,Total,90,37.5,496,22
2014,South,Arkansas,18–34,16,61.5*,134,20.1
2014,South,Arkansas,35–54,21,32.3,193,25.6
2014,South,Arkansas,55–74,36,35.6,138,21.6
2014,South,Arkansas,75,17,35.4*,31,15.8
2014,South,Delaware,Total,22,28.6,125,17.1
2014,South,Delaware,18–34,<10,—,27,12.8
2014,South,Delaware,35–54,<10,—,53,22.1
2014,South,Delaware,55–74,<10,—,29,13.4
2014,South,Delaware,75,<10,—,16,25.7*
2014,South,District of Columbia,Total,<10,—,52,9.6
2014,South,District of Columbia,18–34,<10,—,10–20,—
2014,South,District of Columbia,35–54,<10,—,24,14.2
2014,South,District of Columbia,55–74,<10,—,13,11.7*
2014,South,District of Columbia,75,<10,—,<10,—
2014,South,Florida,Total,541,33.2,2974,18.8
2014,South,Florida,18–34,41,33.1,606,14.2
2014,South,Florida,35–54,137,33.7,1003,19.5
2014,South,Florida,55–74,221,32.9,995,21.4
2014,South,Florida,75,142,33.1,370,21.7
2014,South,Georgia,Total,169,22.9,1265,16.7
2014,South,Georgia,18–34,18,21.7*,319,13.5
2014,South,Georgia,35–54,59,24.8,516,18.7
2014,South,Georgia,55–74,58,19.3,341,17.5
2014,South,Georgia,75,34,29.1,89,18.5
2014,South,Kentucky,Total,129,40.4,715,21.1
2014,South,Kentucky,18–34,18,58.1*,171,17.4
2014,South,Kentucky,35–54,46,50,280,23.9
2014,South,Kentucky,55–74,47,35.3,211,21.9
2014,South,Kentucky,75,18,28.6*,53,19.8
2014,South,Louisiana,Total,104,33.1,655,18.6
2014,South,Louisiana,18–34,17,45.9*,185,16.4
2014,South,Louisiana,35–54,19,20.2*,241,20.5
2014,South,Louisiana,55–74,44,34.4,182,19
2014,South,Louisiana,75,23,41.8,47,18.2
2014,South,Maryland,Total,80,18.9,590,12.8
2014,South,Maryland,18–34,11,28.9*,139,10.1
2014,South,Maryland,35–54,21,15.8,219,13.3
2014,South,Maryland,55–74,27,16.2,165,13.3
2014,South,Maryland,75,21,24.7,67,19.5
2014,South,Mississippi,Total,61,29,373,16.6
2014,South,Mississippi,18–34,<10,—,108,15.7
2014,South,Mississippi,35–54,10–20,—,131,17.1
2014,South,Mississippi,55–74,27,32.1,105,16.9
2014,South,Mississippi,75,14,35.0*,29,16.1
2014,South,North Carolina,Total,207,27.1,1306,17.2
2014,South,North Carolina,18–34,22,25,330,15
2014,South,North Carolina,35–54,64,28.7,465,17.4
2014,South,North Carolina,55–74,84,26.6,411,19.5
2014,South,North Carolina,75,36,26.5,100,16.9
2014,South,Oklahoma,Total,129,40.8,707,24.3
2014,South,Oklahoma,18–34,23,63.9,203,22.3
2014,South,Oklahoma,35–54,36,41.4,278,28.9
2014,South,Oklahoma,55–74,51,37.8,177,22.2
2014,South,Oklahoma,75,19,32.8*,49,20.5
2014,South,South Carolina,Total,116,28.4,727,19.5
2014,South,South Carolina,18–34,15,36.6*,176,16.3
2014,South,South Carolina,35–54,24,20.5,278,22.3
2014,South,South Carolina,55–74,43,24.2,207,18.8
2014,South,South Carolina,75,34,47.2,66,22.6
2014,South,Tennessee,Total,150,29.7,970,19.2
2014,South,Tennessee,18–34,15,31.9*,230,15.6
2014,South,Tennessee,35–54,45,32.1,394,22.7
2014,South,Tennessee,55–74,53,23.8,268,18.7
2014,South,Tennessee,75,35,36.8,78,19.6
2014,South,Texas,Total,476,28.7,3127,15.8
2014,South,Texas,18–34,71,34.8,946,14.4
2014,South,Texas,35–54,135,27.1,1176,16.6
2014,South,Texas,55–74,174,26,770,16.1
2014,South,Texas,75,96,33.3,235,18.6
2014,South,Virginia,Total,176,23.2,1084,17.1
2014,South,Virginia,18–34,26,30.2,290,15
2014,South,Virginia,35–54,54,21.1,385,17.2
2014,South,Virginia,55–74,62,20.7,320,18.6
2014,South,Virginia,75,34,29.3,89,19
2014,South,West Virginia,Total,63,42.6,346,23.6
2014,South,West Virginia,18–34,<10,—,88,22.6
2014,South,West Virginia,35–54,15,37.5*,115,24
2014,South,West Virginia,55–74,29,44.6,115,25
2014,South,West Virginia,75,10–20,—,28,20.2
2014,West,Alaska,Total,31,40.8,160,30
2014,West,Alaska,18–34,<10,—,76,41.2
2014,West,Alaska,35–54,11,42.3*,53,28.4
2014,West,Alaska,55–74,10,35.7*,20–30,—
2014,West,Alaska,75,<10,—,<10,—
2014,West,All,Total,1787,37.1,10749,18.8
2014,West,All,18–34,201,41.1,2774,15.3
2014,West,All,35–54,473,37.7,3873,19.7
2014,West,All,55–74,675,33.1,3041,20.3
2014,West,All,75,437,42.6,1061,24.9
2014,West,Arizona,Total,247,46.4,1207,23.7
2014,West,Arizona,18–34,27,58.7,307,19.7
2014,West,Arizona,35–54,71,53.8,417,24.9
2014,West,Arizona,55–74,91,40.1,367,25.9
2014,West,Arizona,75,58,45.7,116,25.9
2014,West,California,Total,615,32.3,4127,14
2014,West,California,18–34,62,31,963,10
2014,West,California,35–54,144,30.3,1484,14.3
2014,West,California,55–74,234,29.5,1214,16.5
2014,West,California,75,174,39.6,466,21.6
2014,West,Colorado,Total,168,40,1042,25.5
2014,West,Colorado,18–34,16,34.8*,284,21.9
2014,West,Colorado,35–54,52,41.9,400,28
2014,West,Colorado,55–74,65,37.6,273,25.3
2014,West,Colorado,75,35,45.5,85,31.5
2014,West,Hawaii,Total,24,20.3,197,18.4
2014,West,Hawaii,18–34,<10,—,61,19.3
2014,West,Hawaii,35–54,<10,—,66,19
2014,West,Hawaii,55–74,<10,—,53,17.2
2014,West,Hawaii,75,<10,—,17,16.8*
2014,West,Idaho,Total,48,36.6,302,25.2
2014,West,Idaho,18–34,<10,—,82,22.3
2014,West,Idaho,35–54,12,34.3*,118,29.7
2014,West,Idaho,55–74,10–20,—,74,21.7
2014,West,Idaho,75,18,69.2*,28,29.8
2014,West,Montana,Total,49,48.5,240,30.2
2014,West,Montana,18–34,<10,—,57,24.9
2014,West,Montana,35–54,15,57.7*,88,35.9
2014,West,Montana,55–74,19,43.2*,71,28.4
2014,West,Montana,75,10–20,—,24,33.9
2014,West,Nevada,Total,106,46.5,561,25.9
2014,West,Nevada,18–34,12,60.0*,135,20.5
2014,West,Nevada,35–54,26,42.6,195,25.5
2014,West,Nevada,55–74,46,44.2,164,27.5
2014,West,Nevada,75,22,51.2,67,44.6
2014,West,New Mexico,Total,86,51.2,434,27.5
2014,West,New Mexico,18–34,<10,—,132,27.5
2014,West,New Mexico,35–54,10–20,—,130,25.6
2014,West,New Mexico,55–74,38,50,124,27.2
2014,West,New Mexico,75,20,58.8,48,36.3
2014,West,Oregon,Total,132,39.5,758,24.4
2014,West,Oregon,18–34,13,50.0*,182,20.1
2014,West,Oregon,35–54,32,40.5,262,25.5
2014,West,Oregon,55–74,53,34,230,25
2014,West,Oregon,75,34,46.6,84,32.5
2014,West,Utah,Total,73,50,524,25.8
2014,West,Utah,18–34,10,62.5*,172,22.4
2014,West,Utah,35–54,22,57.9,205,29.5
2014,West,Utah,55–74,19,32.2*,111,24.7
2014,West,Utah,75,22,66.7,36,29.4
2014,West,Washington,Total,185,30.7,1085,20.1
2014,West,Washington,18–34,25,41,289,17.5
2014,West,Washington,35–54,57,34.3,413,22.2
2014,West,Washington,55–74,72,27.7,304,20.2
2014,West,Washington,75,31,26.7,79,19.7
2014,West,Wyoming,Total,23,46.9,112,25.2
2014,West,Wyoming,18–34,<10,—,34,24.4
2014,West,Wyoming,35–54,<10,—,42,29.3
2014,West,Wyoming,55–74,<10,—,20–30,—
2014,West,Wyoming,75,<10,—,<10,—
2015, ,Total U.S.,Total,6554,31,42790,17.3
2015, ,Total U.S.,18–34,841,41.1,11452,15.4
2015, ,Total U.S.,35–54,1857,32.9,15687,18.7
2015, ,Total U.S.,55–74,2471,27.7,11940,17.4
2015, ,Total U.S.,75,1381,30.3,3711,18.4
2015,Northeast,All,Total,732,23.9,5912,13.3
2015,Northeast,All,18–34,84,35.4,1420,11
2015,Northeast,All,35–54,209,29.1,2254,15.1
2015,Northeast,All,55–74,275,21.3,1775,14.2
2015,Northeast,All,75,161,19.8,463,11.9
2015,Northeast,Connecticut,Total,45,22.3,372,13.2
2015,Northeast,Connecticut,18–34,<10,—,75,9.5
2015,Northeast,Connecticut,35–54,12,26.7*,154,15.9
2015,Northeast,Connecticut,55–74,19,22.4*,116,14.3
2015,Northeast,Connecticut,75,10–20,—,27,10.8
2015,Northeast,Maine,Total,53,43.4,228,21.3
2015,Northeast,Maine,18–34,<10,—,43,16.3
2015,Northeast,Maine,35–54,21,70,86,24.7
2015,Northeast,Maine,55–74,16,28.6*,73,20.5
2015,Northeast,Maine,75,10–20,—,26,25
2015,Northeast,Massachusetts,Total,68,18.7,627,11.6
2015,Northeast,Massachusetts,18–34,14,48.3*,175,10.7
2015,Northeast,Massachusetts,35–54,22,26.8,253,14
2015,Northeast,Massachusetts,55–74,22,14.5,163,10.9
2015,Northeast,Massachusetts,75,10,10.0*,36,7.9
2015,Northeast,New Hampshire,Total,32,27.6,225,21.1
2015,Northeast,New Hampshire,18–34,<10,—,46,16.2
2015,Northeast,New Hampshire,35–54,<10,—,103,28.5
2015,Northeast,New Hampshire,55–74,12,22.6*,58,17.5
2015,Northeast,New Hampshire,75,<10,—,18,20.2*
2015,Northeast,New Jersey,Total,75,18.9,768,11.1
2015,Northeast,New Jersey,18–34,<10,—,178,9.2
2015,Northeast,New Jersey,35–54,23,25.6,294,11.8
2015,Northeast,New Jersey,55–74,25,15.6,233,12.1
2015,Northeast,New Jersey,75,10–20,—,63,10.7
2015,Northeast,New York,Total,167,19.5,1614,10.4
2015,Northeast,New York,18–34,16,23.2*,398,8.3
2015,Northeast,New York,35–54,48,23.8,602,11.5
2015,Northeast,New York,55–74,69,19.5,487,11.6
2015,Northeast,New York,75,33,14.3,127,9.8
2015,Northeast,Pennsylvania,Total,257,28.8,1853,18.3
2015,Northeast,Pennsylvania,18–34,33,47.8,450,15.7
2015,Northeast,Pennsylvania,35–54,71,33.3,686,21
2015,Northeast,Pennsylvania,55–74,94,24.6,571,19.1
2015,Northeast,Pennsylvania,75,59,25.9,146,14.9
2015,Northeast,Rhode Island,Total,15,22.4*,123,14.6
2015,Northeast,Rhode Island,18–34,<10,—,26,10.2
2015,Northeast,Rhode Island,35–54,<10,—,49,18
2015,Northeast,Rhode Island,55–74,<10,—,37,15.5
2015,Northeast,Rhode Island,75,<10,—,11,14.5*
2015,Northeast,Vermont,Total,20,46.5,102,20.2
2015,Northeast,Vermont,18–34,<10,—,29,21
2015,Northeast,Vermont,35–54,<10,—,20–30,—
2015,Northeast,Vermont,55–74,11,55.0*,37,22.8
2015,Northeast,Vermont,75,<10,—,<10,—
2015,Midwest,All,Total,1304,28.7,9131,17.5
2015,Midwest,All,18–34,178,44,2623,17
2015,Midwest,All,35–54,384,33.1,3451,19.8
2015,Midwest,All,55–74,488,24.9,2372,15.9
2015,Midwest,All,75,254,25,685,15.3
2015,Midwest,Illinois,Total,161,23.4,1303,13.2
2015,Midwest,Illinois,18–34,16,25.0*,346,11.5
2015,Midwest,Illinois,35–54,48,27.3,510,14.9
2015,Midwest,Illinois,55–74,62,21.4,347,12.9
2015,Midwest,Illinois,75,35,22,100,12.7
2015,Midwest,Indiana,Total,113,25.2,926,18.4
2015,Midwest,Indiana,18–34,12,27.9*,272,17.9
2015,Midwest,Indiana,35–54,38,30.6,356,20.9
2015,Midwest,Indiana,55–74,42,22.1,239,16.9
2015,Midwest,Indiana,75,21,22.8,59,14.4
2015,Midwest,Iowa,Total,68,30.5,412,17.2
2015,Midwest,Iowa,18–34,<10,—,131,18.4
2015,Midwest,Iowa,35–54,17,30.9*,154,20.1
2015,Midwest,Iowa,55–74,32,35.2,98,14.4
2015,Midwest,Iowa,75,10–20,—,29,12.4
2015,Midwest,Kansas,Total,73,34.4,460,21.2
2015,Midwest,Kansas,18–34,11,44.0*,149,22.2
2015,Midwest,Kansas,35–54,23,40.4,158,22.4
2015,Midwest,Kansas,55–74,21,23.6,118,19.6
2015,Midwest,Kansas,75,18,43.9*,35,18.3
2015,Midwest,Michigan,Total,192,30,1358,17.6
2015,Midwest,Michigan,18–34,27,58.7,374,17
2015,Midwest,Michigan,35–54,56,35.7,498,19.5
2015,Midwest,Michigan,55–74,71,24.4,381,16.6
2015,Midwest,Michigan,75,38,26.2,105,15.9
2015,Midwest,Minnesota,Total,81,22.6,709,16.9
2015,Midwest,Minnesota,18–34,13,43.3*,231,18.5
2015,Midwest,Minnesota,35–54,26,31.7,269,18.9
2015,Midwest,Minnesota,55–74,27,17,165,14
2015,Midwest,Minnesota,75,15,17.2*,44,12.5
2015,Midwest,Missouri,Total,185,39.4,1020,21.8
2015,Midwest,Missouri,18–34,29,67.4,271,19.7
2015,Midwest,Missouri,35–54,50,41.7,400,26
2015,Midwest,Missouri,55–74,69,33.7,260,19.3
2015,Midwest,Missouri,75,37,36.3,89,21.7
2015,Midwest,Nebraska,Total,26,19.1,214,15.1
2015,Midwest,Nebraska,18–34,<10,—,76,17.2
2015,Midwest,Nebraska,35–54,10,26.3*,79,17.1
2015,Midwest,Nebraska,55–74,<10,—,47,12
2015,Midwest,Nebraska,75,<10,—,12,9.5*
2015,Midwest,North Dakota,Total,20,33.9,122,21.1
2015,Midwest,North Dakota,18–34,<10,—,44,21.8
2015,Midwest,North Dakota,35–54,<10,—,52,29.9
2015,Midwest,North Dakota,55–74,<10,—,10–20,—
2015,Midwest,North Dakota,75,<10,—,<10,—
2015,Midwest,Ohio,Total,238,28.4,1600,17.8
2015,Midwest,Ohio,18–34,42,61.8,433,16.9
2015,Midwest,Ohio,35–54,67,30.7,605,20.3
2015,Midwest,Ohio,55–74,85,23,417,15.8
2015,Midwest,Ohio,75,44,23.9,145,18.2
2015,Midwest,South Dakota,Total,27,38.6,157,24.3
2015,Midwest,South Dakota,18–34,<10,—,64,32.7
2015,Midwest,South Dakota,35–54,<10,—,50,24.7
2015,Midwest,South Dakota,55–74,15,51.7*,30–40,—
2015,Midwest,South Dakota,75,<10,—,<10,—
2015,Midwest,Wisconsin,Total,120,30.2,850,19
2015,Midwest,Wisconsin,18–34,15,44.1*,232,18.1
2015,Midwest,Wisconsin,35–54,31,32.3,320,21.4
2015,Midwest,Wisconsin,55–74,50,28.9,242,18.6
2015,Midwest,Wisconsin,75,24,25.3,56,14.2
2015,South,Alabama,Total,134,33.8,732,19.6
2015,South,Alabama,18–34,15,38.5*,193,17.8
2015,South,Alabama,35–54,38,33.3,261,20.8
2015,South,Alabama,55–74,50,29.2,213,19.5
2015,South,Alabama,75,31,43.1,65,20.9
2015,South,All,Total,2835,32.1,16842,18.2
2015,South,All,18–34,359,39.4,4410,15.9
2015,South,All,35–54,825,32.5,6147,19.4
2015,South,All,55–74,1044,28.4,4748,18.5
2015,South,All,75,607,35.4,1537,20.8
2015,South,Arkansas,Total,100,42.4,562,24.8
2015,South,Arkansas,18–34,15,60.0*,149,22.3
2015,South,Arkansas,35–54,35,55.6,215,28.7
2015,South,Arkansas,55–74,40,40,161,24.7
2015,South,Arkansas,75,10,20.8*,37,18.6
2015,South,Delaware,Total,11,14.3*,117,15.8
2015,South,Delaware,18–34,<10,—,38,18
2015,South,Delaware,35–54,<10,—,40,16.7
2015,South,Delaware,55–74,<10,—,30–40,—
2015,South,Delaware,75,<10,—,<10,—
2015,South,District of Columbia,Total,<10,—,32,5.8
2015,South,District of Columbia,18–34,<10,—,<10,—
2015,South,District of Columbia,35–54,<10,—,<10,—
2015,South,District of Columbia,55–74,<10,—,14,12.3*
2015,South,District of Columbia,75,<10,—,<10,—
2015,South,Florida,Total,589,36.3,3146,19.5
2015,South,Florida,18–34,63,51.6,647,15
2015,South,Florida,35–54,138,35.2,1072,20.6
2015,South,Florida,55–74,221,32.5,997,20.6
2015,South,Florida,75,167,38.9,430,24.4
2015,South,Georgia,Total,199,27.2,1265,16.5
2015,South,Georgia,18–34,23,27.7,357,15
2015,South,Georgia,35–54,55,23.6,463,16.7
2015,South,Georgia,55–74,79,25.8,340,16.9
2015,South,Georgia,75,42,38.2,105,21.3
2015,South,Kentucky,Total,131,41.5,750,22
2015,South,Kentucky,18–34,16,51.6*,194,19.8
2015,South,Kentucky,35–54,36,40.4,283,24.4
2015,South,Kentucky,55–74,53,39.8,213,21.5
2015,South,Kentucky,75,26,41.3,60,22
2015,South,Louisiana,Total,100,33,695,19.6
2015,South,Louisiana,18–34,14,37.8*,205,18.3
2015,South,Louisiana,35–54,29,31.5,240,20.5
2015,South,Louisiana,55–74,33,27.5,193,19.7
2015,South,Louisiana,75,24,44.4,57,21.1
2015,South,Maryland,Total,84,20.1,537,11.6
2015,South,Maryland,18–34,13,34.2*,146,10.7
2015,South,Maryland,35–54,28,21.4,194,11.9
2015,South,Maryland,55–74,28,16.2,151,11.8
2015,South,Maryland,75,15,20.0*,46,13.2
2015,South,Mississippi,Total,66,32.7,414,18.4
2015,South,Mississippi,18–34,<10,—,113,16.7
2015,South,Mississippi,35–54,10–20,—,139,18.3
2015,South,Mississippi,55–74,22,27.2,124,19.4
2015,South,Mississippi,75,20,54.1,38,21.2
2015,South,North Carolina,Total,225,30.2,1370,17.8
2015,South,North Carolina,18–34,24,28.2,316,14.2
2015,South,North Carolina,35–54,73,34,527,19.8
2015,South,North Carolina,55–74,86,27.5,404,18.5
2015,South,North Carolina,75,42,31.6,123,20.2
2015,South,Oklahoma,Total,133,42.5,761,26
2015,South,Oklahoma,18–34,15,42.9*,221,24.1
2015,South,Oklahoma,35–54,40,46.5,289,30.2
2015,South,Oklahoma,55–74,55,42.3,194,23.7
2015,South,Oklahoma,75,23,37.1,57,23.6
2015,South,South Carolina,Total,125,30.2,722,19.1
2015,South,South Carolina,18–34,16,39.0*,198,18.1
2015,South,South Carolina,35–54,41,36.3,281,22.5
2015,South,South Carolina,55–74,48,26.2,190,16.8
2015,South,South Carolina,75,20,26,53,17.5
2015,South,Tennessee,Total,156,31.8,1035,20.3
2015,South,Tennessee,18–34,22,47.8,262,17.6
2015,South,Tennessee,35–54,41,30.6,381,22
2015,South,Tennessee,55–74,53,24.5,286,19.5
2015,South,Tennessee,75,40,42.1,106,26
2015,South,Texas,Total,528,32.3,3290,16.3
2015,South,Texas,18–34,85,42.3,1005,15
2015,South,Texas,35–54,173,34.9,1242,17.3
2015,South,Texas,55–74,173,26.7,808,16.2
2015,South,Texas,75,97,33.7,235,18.2
2015,South,Virginia,Total,184,24.5,1082,16.9
2015,South,Virginia,18–34,22,26.2,293,15.3
2015,South,Virginia,35–54,61,24.2,387,17.3
2015,South,Virginia,55–74,68,22.7,328,18.6
2015,South,Virginia,75,33,28.2,74,15.4
2015,South,West Virginia,Total,61,40.7,332,22.7
2015,South,West Virginia,18–34,<10,—,67,17.5
2015,South,West Virginia,35–54,15,38.5*,124,26
2015,South,West Virginia,55–74,27,41.5,100,21.4
2015,South,West Virginia,75,10–20,—,41,29.5
2015,West,Alaska,Total,27,38,191,35.7
2015,West,Alaska,18–34,<10,—,88,47.3
2015,West,Alaska,35–54,<10,—,69,37.8
2015,West,Alaska,55–74,13,46.4*,30–40,—
2015,West,Alaska,75,<10,—,<10,—
2015,West,All,Total,1683,35.5,10905,18.8
2015,West,All,18–34,220,44.8,2999,16.4
2015,West,All,35–54,439,35.7,3835,19.4
2015,West,All,55–74,664,33.2,3045,19.7
2015,West,All,75,359,35.2,1026,23.5
2015,West,Arizona,Total,223,42.2,1229,23.7
2015,West,Arizona,18–34,29,64.4,333,21.2
2015,West,Arizona,35–54,55,43,415,24.7
2015,West,Arizona,55–74,94,42.2,362,24.7
2015,West,Arizona,75,44,33.3,119,25.5
2015,West,California,Total,547,29.1,4067,13.6
2015,West,California,18–34,64,32.3,1031,10.7
2015,West,California,35–54,128,27.5,1395,13.4
2015,West,California,55–74,205,26.5,1186,15.6
2015,West,California,75,150,33.9,455,20.6
2015,West,Colorado,Total,171,41,1040,24.9
2015,West,Colorado,18–34,28,57.1,317,23.8
2015,West,Colorado,35–54,48,39.3,376,26.1
2015,West,Colorado,55–74,68,40.2,270,24.1
2015,West,Colorado,75,27,35.1,77,28
2015,West,Hawaii,Total,27,22.1,195,18.1
2015,West,Hawaii,18–34,<10,—,67,21.2
2015,West,Hawaii,35–54,<10,—,57,16.6
2015,West,Hawaii,55–74,<10,—,55,17.5
2015,West,Hawaii,75,<10,—,16,15.5*
2015,West,Idaho,Total,61,48,341,28
2015,West,Idaho,18–34,<10,—,100,27
2015,West,Idaho,35–54,18,52.9*,131,32.6
2015,West,Idaho,55–74,32,58.2,90,25.9
2015,West,Idaho,75,<10,—,20,20.5
2015,West,Montana,Total,48,51.1,261,32.5
2015,West,Montana,18–34,<10,—,63,27.8
2015,West,Montana,35–54,10–20,—,89,36.1
2015,West,Montana,55–74,23,56.1,84,32.7
2015,West,Montana,75,10,55.6*,25,34
2015,West,Nevada,Total,101,45.5,540,24.4
2015,West,Nevada,18–34,13,65.0*,130,19.7
2015,West,Nevada,35–54,25,43.9,193,24.8
2015,West,Nevada,55–74,44,43.1,171,27.6
2015,West,Nevada,75,19,44.2*,46,29.2
2015,West,New Mexico,Total,76,45.8,482,30.6
2015,West,New Mexico,18–34,<10,—,148,31.2
2015,West,New Mexico,35–54,24,57.1,163,32.6
2015,West,New Mexico,55–74,32,42.1,127,27.2
2015,West,New Mexico,75,10–20,—,44,32.8
2015,West,Oregon,Total,133,41.2,742,23.4
2015,West,Oregon,18–34,21,80.8,183,20
2015,West,Oregon,35–54,33,42.3,249,23.8
2015,West,Oregon,55–74,54,36,243,25.8
2015,West,Oregon,75,25,36.2,67,25.4
2015,West,Utah,Total,63,46,586,28.2
2015,West,Utah,18–34,10–20,—,205,26.3
2015,West,Utah,35–54,19,51.4*,240,33.9
2015,West,Utah,55–74,23,43.4,116,25
2015,West,Utah,75,<10,—,25,19.7
2015,West,Washington,Total,181,29.9,1082,19.6
2015,West,Washington,18–34,25,37.9,284,16.9
2015,West,Washington,35–54,55,32.9,404,21.7
2015,West,Washington,55–74,62,23.8,286,18.4
2015,West,Washington,75,39,34.8,108,26.2
2015,West,Wyoming,Total,25,51,149,33.5
2015,West,Wyoming,18–34,<10,—,50,36.1
2015,West,Wyoming,35–54,<10,—,54,38.1
2015,West,Wyoming,55–74,<10,—,24,18.3
2015,West,Wyoming,75,11,122.2*,21,63.7
2016, ,Total U.S.,Total,6310,30.3,43427,17.5
2016, ,Total U.S.,18–34,889,44.5,11997,16.1
2016, ,Total U.S.,35–54,1689,30.8,15467,18.6
2016, ,Total U.S.,55–74,2389,27.1,12162,17.3
2016, ,Total U.S.,75,1335,29.4,3801,18.5
2016,Northeast,All,Total,737,24.8,5889,13.3
2016,Northeast,All,18–34,98,42.2,1466,11.3
2016,Northeast,All,35–54,189,27.7,2157,14.7
2016,Northeast,All,55–74,289,23.1,1768,13.8
2016,Northeast,All,75,161,20.1,498,12.7
2016,Northeast,Connecticut,Total,38,19.9,389,13.8
2016,Northeast,Connecticut,18–34,<10,—,83,10.6
2016,Northeast,Connecticut,35–54,10,23.8*,136,14.4
2016,Northeast,Connecticut,55–74,17,20.7*,136,16.4
2016,Northeast,Connecticut,75,<10,—,34,13.4
2016,Northeast,Maine,Total,31,26.3,219,20.4
2016,Northeast,Maine,18–34,<10,—,57,21.4
2016,Northeast,Maine,35–54,<10,—,70,20.4
2016,Northeast,Maine,55–74,15,28.8*,74,20.5
2016,Northeast,Maine,75,<10,—,18,17.2*
2016,Northeast,Massachusetts,Total,73,20.6,609,11.2
2016,Northeast,Massachusetts,18–34,10–20,—,176,10.6
2016,Northeast,Massachusetts,35–54,26,32.9,222,12.4
2016,Northeast,Massachusetts,55–74,30,20.4,178,11.6
2016,Northeast,Massachusetts,75,<10,—,33,7.2
2016,Northeast,New Hampshire,Total,35,33.3,237,22.1
2016,Northeast,New Hampshire,18–34,<10,—,53,18.5
2016,Northeast,New Hampshire,35–54,14,53.8*,88,24.9
2016,Northeast,New Hampshire,55–74,11,23.4*,74,21.7
2016,Northeast,New Hampshire,75,<10,—,22,24
2016,Northeast,New Jersey,Total,74,19.1,671,9.7
2016,Northeast,New Jersey,18–34,<10,—,157,8.1
2016,Northeast,New Jersey,35–54,10–20,—,257,10.5
2016,Northeast,New Jersey,55–74,29,18.1,200,10.1
2016,Northeast,New Jersey,75,19,16.8*,57,9.6
2016,Northeast,New York,Total,162,19.6,1615,10.4
2016,Northeast,New York,18–34,23,33.3,408,8.5
2016,Northeast,New York,35–54,39,20.2,598,11.6
2016,Northeast,New York,55–74,63,18.5,470,11
2016,Northeast,New York,75,37,16.5,139,10.6
2016,Northeast,Pennsylvania,Total,280,31.9,1909,18.9
2016,Northeast,Pennsylvania,18–34,36,55.4,475,16.6
2016,Northeast,Pennsylvania,35–54,72,35.3,700,21.8
2016,Northeast,Pennsylvania,55–74,103,27.4,559,18.3
2016,Northeast,Pennsylvania,75,69,29.6,175,17.8
2016,Northeast,Rhode Island,Total,18,28.1*,124,14.7
2016,Northeast,Rhode Island,18–34,<10,—,20–30,—
2016,Northeast,Rhode Island,35–54,<10,—,51,19
2016,Northeast,Rhode Island,55–74,<10,—,38,15.5
2016,Northeast,Rhode Island,75,<10,—,<10,—
2016,Northeast,Vermont,Total,26,60.5,116,23
2016,Northeast,Vermont,18–34,<10,—,31,22.4
2016,Northeast,Vermont,35–54,<10,—,35,22.3
2016,Northeast,Vermont,55–74,12,63.2*,39,23.5
2016,Northeast,Vermont,75,<10,—,11,24.6*
2016,Midwest,All,Total,1254,28.2,9422,18
2016,Midwest,All,18–34,190,48,2759,17.9
2016,Midwest,All,35–54,347,31,3445,20.1
2016,Midwest,All,55–74,467,24.2,2473,16.3
2016,Midwest,All,75,249,24.6,745,16.5
2016,Midwest,Illinois,Total,165,24.6,1369,13.9
2016,Midwest,Illinois,18–34,19,30.6*,350,11.8
